name,latitude,longitude,phone,address,location
Electric Vehicle Charging Station,26.1145921,85.9061005,,"4W74+RCQ, opposite K M Tank, Kabipur, Laheriasarai, Darbhanga",0101000020E6100000E998F38CFD79554045E169E8551D3A40
Electric Vehicle Charging Station,26.0114059,86.1626203,,"2567+H29, Mahinawan",0101000020E61000009B8AF95E688A5540407B3F7FEB023A40
Narayan Complex Galgal chowk,25.8925083,85.9834829,,"VXVM+295, Galgal chowk, Ballipur, Balipur Parsuram",0101000020E610000037EB4262F17E554097E8876C7BE43940
Electric Vehicle Charging Station,25.9171707,86.7861386,,"WQ8P+VF6, Madhepura",0101000020E6100000E347461850B255407459F1B2CBEA3940
Electric Vehicle Charging Station,25.7614207,86.0320874,,"4, SH 88, Panchupur, Rosera",0101000020E610000046674FB80D82554057FF8C77ECC23940
Unner Batteries,26.0918127,86.6829159,,"AT, DURGASTHAN, near BUS STOP, Hardi West",0101000020E6100000C71AE4E4B4AB554082DB7F0981173A40
Electric Vehicle Charging Station,26.3555654,86.0777492,,"934H+63H, Raza Nagar, Gorkshni, Madhubani",0101000020E610000092D2C7D7F9845540D3968455065B3A40
Raju Engineering works shop,26.1696046,86.4588968,,"5F95+RHR, Bela",0101000020E61000004D0FAF905E9D55404C4002356B2B3A40
NEA Charging Station,26.4641225,87.2854696,,"F77P+V59, Biratnagar",0101000020E61000002400492245D2554077D66EBBD0763A40
BPCL Charging Station,25.8314769,87.6705732,,"RMJC+H6W, CHOWK, Lasanpur, BELGAHI Purnia",0101000020E6100000BEE4DAABEAEA554024E18CABDBD43940
BPCL Charging Station,25.730506,87.458358,,"PFJ5+685, Purnia, Maranga",0101000020E61000000AF7CABC55DD55402288F37002BB3940
BPCL Charging Station,26.311587,86.871026,,"8V6C+JCJ, Simrahi Bazar, Ram Bishanpur",0101000020E6100000CEFDD5E3BEB75540D7DB662AC44F3A40
BPCL Charging Station,26.126394,86.902916,,"4WG3+H53, NH-327E, Triveniganj, Supaul",0101000020E610000040C23060C9B955401F69705B5B203A40
Electric Vehicle Charging Station,26.4847805,87.2774791,,"F7MG+WX9, Airport Mode, Biratnagar",0101000020E6100000B4F4B237C2D15540103D29931A7C3A40
Electric Vehicle Charging Station,26.4755991,87.27626,,"F7GG+6FJ, Dharan Rd, Biratnagar",0101000020E6100000594C6C3EAED15540CD81D4DCC0793A40
Electric Vehicle Charging Station,26.4853759,87.2733748,,"F7PF+585, Biratnagar",0101000020E61000003C6304F97ED155403EC45098417C3A40
Electric Vehicle Charging Station,26.2887789,87.5433752,,"7GQV+G96, Bhaptia-Khoragachh Rd, Dharam Ganj",0101000020E6100000475DC6A8C6E255405D46FB69ED493A40
Electric Vehicle Charging Station,25.7992504,87.5565432,,"QHX4+PJ3, Damka",0101000020E6100000EAB35E679EE355409E5099AC9BCC3940
Shree Shyam Power Hub,26.4683085,87.2862238,,"Opposite Shyam Mandir, Biratnagar - 2, Biratnagar",0101000020E61000008F15A17D51D2554056F0DB10E3773A40
Electric Vehicle Charging Station,26.4506381,87.2763896,,"F72G+6GC, Biratnagar",0101000020E6100000173D015EB0D15540E2D4BD045D733A40
ElectriVa Charging Station,26.4889858,87.2780148,,"F7QH+G8V, Biratnagar",0101000020E6100000747396FECAD155405935632C2E7D3A40
Electric Vehicle Charging Station,25.8464952,87.6076573,,"RJW5+H3V, Ekahua - Mahamdia - Basdaha - Dubaili Rd, Gerki, Harahi",0101000020E61000003EAB71DBE3E655409238D0E8B3D83940
Om Tilasmi EV Charging Hub,26.4571547,87.2851585,,"Opposite of Tirupati Petrol Pump, Siddhartha Marg Chowk, Biratnagar",0101000020E61000004AEB6F0940D2554073B6251708753A40
Adani Charging Station,26.730802,83.382315,,"P9JJ+8WG, besides GDA Office, Rail Vihar Colony Phase 3rd, Taramandal, Gorakhpur",0101000020E61000004C7155D977D85440F5D901D715BB3A40
Adani Charging Station,26.729291,83.392452,,"P9HR+PX8, Rail Vihar Colony Phase 3rd, Taramandal, Gorakhpur",0101000020E6100000FD4FFEEE1DD954406344A2D0B2BA3A40
Adani Charging Station,26.7432519,83.3869964,,"Buddha Gate, near Sulabh Sauchalay, Nr. Guatam, Paidleganj, Gorakhpur",0101000020E6100000DD6A8C8CC4D854409B30ABC145BE3A40
Adani Charging Station,26.820323,83.384448,,"R9CM+4QG, Raptinagar, Fertilizer Colony, Gorakhpur",0101000020E6100000CFC0C8CB9AD85440172829B000D23A40
Adani Charging Station,26.731542,83.382332,,"P9JJ+GV9 Development Authority, Deoria Bypass Rd, Rail Vihar Colony Phase 3rd, Taramandal, Gorakhpur",0101000020E6100000B70DA32078D8544083A6255646BB3A40
Electric Vehicle Charging Station,27.5246527,83.455182,,"GFF4+W3Q, Siddharthanagar",0101000020E610000095EEAEB321DD54401342ACA34F863B40
Electric Vehicle Charging Station,26.9646486,87.322492,,"X88C+8R, Dhankuta",0101000020E61000002F4E7CB5A3D45540D721ED35F3F63A40
Ather Charging Station,26.7460726,83.4146295,,"KHASRA NO. 49, Girdharganj Bazar, SATVIK AUTOMOBILES PRIVATE LIMITED, 3 AND 49/5, Mahadev Jharkhandi, Awas Vikas Colony, Kunraghat, Gorakhpur",0101000020E61000003D9D2B4A89DA54401371299DFEBE3A40
Electric Vehicle Charging Station,27.5135694,83.4308127,,"GC7J+HPX, Buddha Chowk, Siddharthanagar",0101000020E6100000E54C6E6F92DB5440F239C14879833B40
Ather Grid Charging Station,26.7961568,83.3545705,,"Q9W3+FR8, Gorakhpur - Sonauli Rd, near kalika restaurant, Vistar Colony, Gorakhpur",0101000020E610000016687748B1D65440EE7C9AEED0CB3A40
Ather Grid Charging Station,26.7228736,83.4254256,,"Bhairopur Hanuman Mandir Gorakhpur District: Gorakhpur State: Uttar Pradesh PIN Code: 273008, Gorakhpur",0101000020E610000065B84B2C3ADB54404C24873E0EB93A40
Ather Grid Charging Station,26.7344904,83.3583786,,"D-192, FIRST FLOOR, ABHAY AUTO WORKS PVT. LTD., OLD, TP Nagar, Transport Nagar, Gorakhpur",0101000020E610000085A5CBACEFD65440D839179007BC3A40
Tata Power Charging Station,26.7053859,83.3804129,,"P94J+55, Gorakhpur, Bargo",0101000020E61000007F1E59AF58D854403D8F9B2B94B43A40
Ather Grid Charging Station,26.7519805,83.2280596,,"A-4/3 SECTOR 22, GIDA, Gorakhpur",0101000020E61000007CE24A8798CE5440CFBA46CB81C03A40
Electric Vehicle Charging Station,27.4938153,83.4459894,,"Nepal Gym And Fitness Centre, Meudihawa-Belahiya Rd, Siddharthanagar",0101000020E610000036D71F178BDC5440B2C3F3AD6A7E3B40
Electric Vehicle Charging Station,27.4918403,83.2773075,,"F7RG+PWM, Lumbini Sanskritik",0101000020E6100000E0DBF467BFD15440D65AF33EE97D3B40
E rickshaw sales,26.770002,83.3835515,,"Jail Rd, corner gita watika, Shahpur, Gorakhpur",0101000020E61000003B35971B8CD85440C7DADFD91EC53A40
Ather Charging Station,26.8213208,83.4122885,,"Nav Jeevan Mission International School, Medical College Road, behind Nexa Showroom, Jhungia, Gorakhpur",0101000020E610000015014EEF62DA54404986771442D23A40
BPCL Charging Station,26.654823,84.204326,,"M633+WPG, Misrauli, Madhopur Buzurg",0101000020E61000003DEE5BAD130D55402AABE97AA2A73A40
Electric Vehicle Charging Station,27.1956792,83.8759505,,"5VWG+79G, Khadda Khurd",0101000020E61000008D9AAF920FF85440E881340818323B40
Electric Vehicle Charging Station,27.099153,84.4722691,,"3FXC+MW6, Bettiah - Chanpatia - Narkatiaganj Rd, Deolia, Narkatiaganj",0101000020E610000054DA2CA8391E5540E04C4C1762193B40
Electric Vehicle Charging Station,27.0864644,85.5671837,,"3HP8+HV5, Hariyon",0101000020E6100000C194DCBC4C645540AD44EA8722163B40
CG Charging Station,27.4125177,85.0255247,,"C27G+262, Mahendra Hwy, Hetauda",0101000020E610000060EF5932A241554069858EC29A693B40
Electric Vehicle Charging Station,27.1119419,85.3730768,,"496F+Q3G, Chandrapur",0101000020E61000005EB9837DE0575540578D6F39A81C3B40
thee GO Charging Station,27.4400744,85.7906195,,"CQRR+26H, NH03, Dumja",0101000020E61000001D058882997255408CCE43B7A8703B40
Electric Vehicle Charging Station,27.5185402,84.8243241,,"GR9F+CP8, Manahari",0101000020E61000007FB3DEB9C13455404BA9F00CBF843B40
Electric Vehicle Charging Station,27.4716609,84.9050456,,"FWC4+M27, Hetauda",0101000020E6100000E0586144EC3955404B4DCCC4BE783B40
Electric Vehicle Charging Station,27.4846165,84.8739759,,"FVMF+VM, Manahari",0101000020E610000080FF9C38EF3755401C9AB2D30F7C3B40
NINJA e CHARGE Charging Station,26.6499364,84.925456,,"JWXG+X5G Ninja E Charge, Bank Road, beside Rajeshwari Hotel, Bhawanipur Zirat, Motihari",0101000020E6100000C478CDAB3A3B5540E07A5E3B62A63A40
Electric Vehicle Charging Station,27.1788211,85.1894242,,"Thado Lane 9, Nijgadh",0101000020E61000008B04AE861F4C5540B2553838C72D3B40
Electric Vehicle Charging Station,27.5458804,85.1273631,,"G4WG+FW6, Bhimphedi",0101000020E6100000E64D8FB726485540048761D1BE8B3B40
Electric Vehicle Charging Station,27.0112442,84.8862883,,"Birgunj - Ghahawa 08, Birguj, Buspark, Birgunj",0101000020E6100000F5D48FF2B83855400A455FE6E0023B40
EV Charging Station,26.6639996,84.9113105,,"Flat no 202, Akarashak Villa, ward, 24, Janpul Rd, Daroga Tola, Motihari",0101000020E6100000178046E9523A55409D8EB6E0FBA93A40
Pathibhara aama charging station,27.4157079,85.0276264,,"Karra Brg 04, Hetauda",0101000020E6100000662085A1C441554058303BD56B6A3B40
Bol Bom Power EV Station,27.0374213,84.9008089,,"Bypass Road, Birgunj",0101000020E6100000875C5FDAA63955407EAC3B7194093B40
RR Charging Station,27.0121987,84.8865757,,"2V6P+VH9, Birgunj",0101000020E6100000693B01A8BD385540C08D39741F033B40
Electric Vehicle Charging Station,27.2921571,84.9911284,,"Amlekhgunj-22, Sub-Metropolitan City",0101000020E6100000C108D0A56E3F554051CBC5CECA4A3B40
Electric Vehicle Charging Station,27.381972,85.023417,,"92JF+Q9, Hetauda",0101000020E6100000E84A04AA7F415540DBFCBFEAC8613B40
Roshi E.V charging station,27.4723416,85.7451709,,"FPCW+W3M, Mangaltar",0101000020E6100000945B49E1B06F5540528A0C61EB783B40
Charge Oasis Charging Station,27.4717953,84.9052609,,"Newarpani, Hetauda-19, Hetauda",0101000020E61000003EF669CBEF39554011E8A793C7783B40
Electric Vehicle Charging Station,27.4255578,85.0291854,,"C2GH+8JQ, Bypass Marg - 1, Hetauda",0101000020E610000053A1702CDE415540C68E215BF16C3B40
Electric Vehicle Charging Station,27.4190422,85.0333519,,"C29M+J89, Pashupati Mandir Marg, Hetauda",0101000020E61000009BF0017022425540D6A48059466B3B40
Electric Vehicle Charging Station,27.0233695,84.8917879,,"Bypass Road, Birgunj",0101000020E6100000FC5D8E0D133955405039268BFB053B40
Electric Vehicle Charging Station,27.0126723,84.8925194,,"Nmc Pokhri to Ayurbedic, Hospital Road, Birgunj",0101000020E6100000EA82B0091F395540AA10EA7D3E033B40
Electric Vehicle Charging Station,27.4178139,85.0284345,,"C29H+4CR, Tribhuvan Rajpath, Hetauda",0101000020E610000000E5EFDED141554070500CDAF56A3B40
Electric Vehicle Charging Station,27.0318573,85.0000466,,"22J2+P2V, Kalaiya",0101000020E6100000775E74C3004055408CA3CDCC27083B40
Electric Vehicle Charging Station,27.0106856,84.890873,,"2V6R+78H, N.M.C.Road, Birgunj",0101000020E6100000ECF82F1004395540C3899E4ABC023B40
Electric Vehicle Charging Station,26.9944185,85.2025247,,"X6V3+J4R, Santpur Dostiya",0101000020E610000076C8282AF64C55409109F83592FE3A40
Electric Vehicle Charging Station,27.0318183,84.9995292,,"Birgunj, Kalaiya Road, Kalaiya",0101000020E610000069595249F83F554011EA7D3E25083B40
Electric Vehicle Charging Station,27.0324504,84.999983,,Kalaiya,0101000020E61000009563B2B8FF3F5540FBBD5EAB4E083B40
Electric Vehicle Charging Station,27.0097647,84.8733294,,"2V5F+R9C, Birgunj",0101000020E6100000A9E8FEA0E4375540BF277BF07F023B40
Electric Vehicle Charging Station,27.067915,84.9141256,,"3W97+4GH, Birgunj",0101000020E6100000EE1BA908813A554068E89FE062113B40
Electric Vehicle Charging Station,27.0105312,84.8894424,,"2V6Q+9W5, Birgunj",0101000020E61000003FEBD09FEC3855406F96372CB2023B40
Electric Vehicle Charging Station,27.1964632,84.9806542,,"5XWJ+J65, Tribhuvan Hwy, Gadhimai",0101000020E6100000D86BD509C33E554015DE8A694B323B40
BYD Charging Station,27.0433208,84.9019136,,"2WV2+8QF, Bahuari",0101000020E610000054F4D1F3B83955408F3C6B12170B3B40
thee GO Charging Station,27.5459146,85.1239172,,"G4WG+824, Kulekhani - Sisneri - Pharping Road, Bhimphedi",0101000020E61000005C5A6842EE475540AF68290FC18B3B40
Electric Vehicle Charging Station,27.1206302,85.3567177,,"49C4+6PJ, Mahendra Hwy, Chandrapur",0101000020E6100000E1D97976D4565540F2E8EB9EE11E3B40
Electric Vehicle Charging Station,26.6953366,86.5239355,,"MGWF+4H, Madhupati",0101000020E6100000A86DC32888A155403BB6549401B23A40
NEA Charging Station,27.3354908,85.9902186,,"8XPR+43M, Bhimeshwor",0101000020E610000005B9D5BD5F7F5540DF1B9EB9E2553B40
Electric Vehicle Charging Station,27.2865172,85.9844002,,Golanjor-5,0101000020E6100000414BB269007F5540D2BDF33059493B40
Electric Vehicle Charging Station,27.2235615,85.917012,,"6WF8+CRC, B.P. Highway, Kamalamai",0101000020E610000088821953B07A55400B2593533B393B40
MAW Vriddhi Charging Station,27.4046354,85.9188525,,"Mulkot -05 Mulkot, Purano Jhangajholi",0101000020E61000004356B77ACE7A5540CBCD812F96673B40
Electric Vehicle Charging Station,27.3276017,85.9937536,,"8XHV+8J2, Bhimeshwor",0101000020E61000001112B3A8997F55402F9D7BB4DD533B40
Electric Vehicle Charging Station,26.7680972,85.9310575,,"QW9J+68W, Sinurjoda",0101000020E6100000834C3272967B55403026A204A2C43A40
Electric Vehicle Charging Station,26.98203,85.9151194,,Mithila,0101000020E6100000D9BBF550917A5540DEB06D5166FB3A40
Electric Vehicle Charging Station,26.9292952,85.9565464,,"WXH4+PJ7, Mithila",0101000020E6100000D146640E387D55406C544C4AE6ED3A40
Electric Vehicle Charging Station,27.2347741,85.914881,,"6WM7+WX2, Kamalamai",0101000020E6100000D5AE09698D7A5540A572C9271A3C3B40
Electric Vehicle Charging Station,27.4055253,85.9090079,,"CW45+4HV, B.P Highway, Purano Jhangajholi",0101000020E61000009093782F2D7A55405A338D81D0673B40
Electric Vehicle Charging Station,27.4995864,86.0902244,,"F3XR+R3P, Melung",0101000020E610000047D38F3CC6855540C086F1E4E47F3B40
Tata Power Charging Station,26.937555,85.9513957,,"WXQ2+2HC, Dhalkebar",0101000020E61000008643CAAAE37C55408733BF9A03F03A40
Electric Vehicle Charging Station,27.4085879,85.9041461,,"CW53+FMX, B.P Highway, Purano Jhangajholi",0101000020E610000095939A87DD795540940A743799683B40
Electric Vehicle Charging Station,26.8022906,86.6854809,,"RM2P+V5, Gaighat",0101000020E610000017E247EBDEAB554062E3B0EA62CD3A40
NEA Charging Station,27.210771,85.9110505,,"6W66+6GX, Kamalamai",0101000020E610000049A0C1A64E7A5540FAF19716F5353B40
Electric Vehicle Charging Station,26.9689314,85.9255246,,"Mithila Nagarpalika-9, Dhanusha Lalgadh Opposite to traffic refresh centre Mithila Nagarpalika-9",0101000020E61000002F2988CB3B7B5540471163E30BF83A40
Electric Vehicle Charging Station,26.9968393,85.9013267,,"XWW2+JM6 route 1564 segments, BP Hwy, Bardibas",0101000020E6100000BEE02E56AF79554017DE40DC30FF3A40
MAW Vriddhi Charging Station,27.1206002,85.9602875,,"4XC6+64V Neha Oil Stores Pvt. Ltd., Kamalamai",0101000020E61000007DD0B359757D55401CE49AA7DF1E3B40
Electric Vehicle Charging Station,27.2474401,85.9348327,,Bhadrakali,0101000020E6100000CF6E884CD47B55400E38013C583F3B40
Electric Vehicle Charging Station,26.7872891,86.3433117,,"Golbazar-3, Siraha",0101000020E610000063F5A2D1F89555404DFF48C78BC93A40
Electric Vehicle Charging Station,27.4050811,85.9202377,,"CW4C+23Q, बि पि राजमार्ग, Purano Jhangajholi",0101000020E6100000F682AA2CE57A55404BBA1C65B3673B40
Electric Vehicle Charging Station,26.9710679,86.3430124,,"dhambarkhadi Dudhouli NP, Dudhauli",0101000020E6100000D70748EAF395554006B2E8E797F83A40
Electric Vehicle Charging Station,26.7159971,86.4627289,,"PF87+82R, Lahan",0101000020E6100000801AAD599D9D5540E58700964BB73A40
ElectriVa Charging Station,26.76675,85.9309689,,"QW8J+MF7 Hotel Rajdurbar Navrang Resort, Dhulikhel Sindhuli Bhittamod Rajmarg, Janakpur",0101000020E6100000F5C594FE947B55403F355EBA49C43A40
Electric Vehicle Charging Station,26.988376,85.8978204,,"XVQX+C3H, Bardibas",0101000020E6100000A0EBB1E375795540BB26A43506FD3A40
Electric Vehicle Charging Station,27.4125308,85.8723636,,"CV7C+2W, Jhangajholi Ratamata",0101000020E6100000220E23CED4775540BC97569E9B693B40
Electric Vehicle Charging Station,27.4130251,85.8699759,,Jhangajholi Ratamata,0101000020E6100000B9B365AFAD77554058ED5003BC693B40
thee GO Charging Station,26.8053452,86.6819606,,"RM3M+M3M, Gaighat",0101000020E6100000468A123EA5AB554097FD5F1A2BCE3A40
Electric Vehicle Charging Station,27.3782682,86.0617793,,"93H6+6JQ, Ramechhap Rd, Manthali",0101000020E610000077442A31F4835540E61D4C2FD6603B40
ramnath haus,26.7851443,85.919542,,"QWP9+3R3, Sinurjoda",0101000020E61000001A53B0C6D97A55400C248337FFC83A40
Electric Vehicle Charging Station,26.7904574,86.3367996,,Golbazar,0101000020E610000094D3E81F8E95554096E1896A5BCA3A40
ElectriVa Charging Station,27.2438436,86.2880562,,"Gaunpalika) , 20 kms, Katero Resort and Lodge, West to Ghurmi Bazar, Sokhutar",0101000020E61000003E9A45836F925540C356BF886C3E3B40
Electric Vehicle Charging Station,27.399812,85.9241045,,"9WXF+RQG, Mulkot",0101000020E610000088653387247B5540618C48145A663B40
thee GO Charging Station,27.2617945,85.8758297,,"7V7F+2J2, Bhadrakali",0101000020E6100000649703980D785540CEC5DFF604433B40
Ridhi Charging Station,26.9884811,85.898252,,"XVQX+9HP, Bardibas",0101000020E610000043E4F4F57C795540D036ED180DFD3A40
Electric Vehicle Charging Station,27.440814,85.826767,,"CRRG+7X5, Dhulikhel-Sindhuli-Bardibas Highway, Dumja",0101000020E61000005F9A22C0E9745540739EB12FD9703B40
Electric Vehicle Charging Station,26.9814796,86.2839359,,"X7JM+JGJ, Dudhauli",0101000020E6100000432A7B012C925540F0B03F3F42FB3A40
Electric Vehicle Charging Station,27.1936911,85.9281158,,"5WVH+G8J, BP Hwy, Kamalamai",0101000020E6100000A8F9CF3F667B5540B9066CBD95313B40
Electric Vehicle Charging Station,27.334834,85.9915016,,Bhimeshwor,0101000020E6100000A17B20C3747F5540C09657AEB7553B40
Electric Vehicle Charging Station,26.9954648,85.8998419,,"XVWX+5WP, BP Hwy, Bardibas",0101000020E610000083047B0297795540B651F8C7D6FE3A40
Electric Vehicle Charging Station,27.3655344,85.9729552,,"9X8F+658, Sitalpati",0101000020E6100000481EE3E5447E5540209095A9935D3B40
Electric Vehicle Charging Station,27.0107724,87.3231175,,"286F+87, H08, Dhankuta",0101000020E6100000FAD005F5ADD455400EB3E1FAC1023B40
E-Fill Electric Charging Station,26.6615931,87.2817584,,"M76J+HH3, Taltalaiya Rd, Itahari",0101000020E6100000E457625408D255405FC2572A5EA93A40
NEA Charging Station,26.6521067,87.276151,,"M776+7HP, Itahari",0101000020E61000007E703E75ACD15540A300F676F0A63A40
Electric Vehicle Charging Station,27.1466684,87.7617958,,"4 khambe, Mechi Hwy, Phidim",0101000020E6100000BBCE2B43C1F055404D5B6D0F8C253B40
Electric Vehicle Charging Station,26.8301603,87.2868811,,"R7JP+3P9, H08, Dharan",0101000020E6100000CB958B425CD2554003F0AA6285D43A40
Electric Vehicle Charging Station,27.0191868,87.3152607,,"2898+J69, Hile - Belhara Rd, Pakhribas",0101000020E6100000B30D373B2DD45540D083166DE9043B40
Electric Vehicle Charging Station,27.3527526,87.6593881,,"9M35+5RX, Phungling",0101000020E6100000C837256A33EA5540379490FE4D5A3B40
NEA Charging Station,26.6577475,87.7021453,,"Damak 6, Damak",0101000020E61000009122D7F2EFEC55409886E12362A83A40
Electric Vehicle Charging Station,26.8031559,87.288416,,"Dharan 08, Dharan",0101000020E610000029E9616875D25540E61604A09BCD3A40
Electric Vehicle Charging Station,26.663007,87.2749145,,"M77F+6X3, Itahari",0101000020E61000008EACFC3298D15540E204A6D3BAA93A40
Electric Vehicle Charging Station,26.6666406,87.6870668,,"New Amda Rd, Damak",0101000020E6100000B60A07E7F8EB5540922F57F5A8AA3A40
Electric Vehicle Charging Station,26.6644826,87.6272925,,Urlabari,0101000020E6100000AB21718F25E85540D4C21B881BAA3A40
Electric Vehicle Charging Station,26.6752594,87.271657,,"M7GC+4JV halgada chowk, Itahari",0101000020E6100000B0AE0AD462D155400C51CFCCDDAC3A40
Tata Power Charging Station,26.6718826,87.24261,,Itahari,0101000020E6100000AFEB17EC86CF55405FC0817F00AC3A40
MAW Vridhhi Charging Station,26.6602985,87.2830699,,"M76M+458, Itahari",0101000020E6100000D9BE36D11DD255400D198F5209A93A40
Electric Vehicle Charging Station,26.6845368,87.272746,,Itahari,0101000020E61000005987A3AB74D1554093E8C0CD3DAF3A40
Electric vehicle Charging Station,27.3547215,87.6688225,,Phungling,0101000020E61000000E15E3FCCDEA554025B03907CF5A3B40
Electric Vehicle Charging Station,27.0357269,87.3119857,,"28P6+5WG, Dhankuta",0101000020E61000007594DE92F7D355406416EB6525093B40
Electric Vehicle Charging Station,26.6626138,87.6538233,,"MM73+2GW krishna mandir, Mahendra Hwy, Damak",0101000020E610000038B7AE3DD8E95540D7E0D80EA1A93A40
Electric Vehicle Charging Station,26.6460731,86.8875054,,"Rupnagar Chowk, Kanchanrup",0101000020E61000007F0173E3CCB855404953F30B65A53A40
BPCL Charging Station,19.1082322,82.0307143,,"425J+77W, Jagdalpur",0101000020E610000040811C39F7815440C75FFF1AB51B3340
Tata Power Charging Station,19.0658076,81.9635098,,"3X87+878, Geedam Rd, Jagdalpur",0101000020E610000008180225AA7D544008D451C4D8103340
BPCL Charging Station,18.84732,82.565171,,"MALKANGIRI,ODISHA,PIN-764045, Malkangiri",0101000020E61000007369FCC22BA45440293FA9F6E9D83240
Electric Vehicle Charging Station,18.8582131,82.5899051,,"Bhaskar Rao Oil Mill, Jeypore-Vizianagaram Rd, Industrial Estate, Jeypore",0101000020E6100000970F5201C1A55440B07F8DDAB3DB3240
Prabhukamal E-Motors,20.6237713,79.9609071,,"Gandhi Ward, Bramhapuri Road Desaiganj, WADSA, Wadsa",0101000020E6100000A13F7E807FFD5340F4AED579AF9F3440
Electric Vehicle Charging Station,20.0169176,79.7733612,,"2Q8C+XV, Khedi",0101000020E6100000B37FF9BF7EF1534010BA3AB654043440
Electric Vehicle Charging Station,20.6160459,79.8575579,,"JV84+9XF Christanand Square, Kurkheda - Wadsa - Bramhapuri - Nagpur Hwy, Msrtc Area, Brahmapuri",0101000020E61000004BBB873AE2F65340BB55212FB59D3440
Electric Vehicle Charging Station,20.6084485,79.8550186,,"JV54+92C, Dongargaon, Brahmapuri",0101000020E6100000301EEF9FB8F65340DECCE847C39B3440
Electric Vehicle Charging Station,20.2931308,79.6625202,,"7MV7+722, Sindewahi",0101000020E61000001FFC1FBB66EA53404873BF9E0A4B3440
Electric Vehicle Charging Station,20.4504742,79.9871226,,"FX2P+5RQ, Armori",0101000020E61000001F0945042DFF534017B1F44652733440
BPCL Charging Station,20.3013962,82.7516532,,"8Q22+HM2, Mota, nuapada, Khariar, Gadramunda",0101000020E6100000C3FB05161BB054408023264D284D3440
Electric Vehicle Charging Station,20.2027681,82.936254,,"6W3P+4G6, Bhursagura",0101000020E6100000F3AFE595EBBB54400C2C369CE8333440
Electric Vehicle Charging Station,21.1335094,79.6942477,,"4MMV+CM5, Bhilewada",0101000020E6100000B0B4E78D6EEC534066B50AAC2D223540
BPCL Charging Station,21.1538555,79.5077041,,"5G35+G3P, Bhandara, Kharbi",0101000020E6100000E36256397EE053404ACFF41263273540
BPCL Charging Station,21.43073,79.9782,,"RO AT KACHEWANI, NH 753, Gondia",0101000020E61000009F3C2CD49AFE5340F5673F52446E3540
Atum Charge Charging Station,21.1499694,79.4448584,,"Survey No. 179 & 180, Chiruva Village, Mouda Taluq",0101000020E610000075D65D8F78DC53409766046564263540
Jio-bp pulse Charging Station,21.101029,79.7309417,,"No 311/2 & 311/3, NH 53, Bhandara Road, Wadoda, Nagpur",0101000020E61000001732B2BFC7EE534095F25A09DD193540
Electric Vehicle Charging Station,21.1803429,80.1788284,,"55JH+4GP, Dawwa",0101000020E61000002566ACEC710B5440D890C9F32A2E3540
eDrive Charging Station,21.211303,81.2588212,,"NH 6, Durg Bypass, Durg",0101000020E6100000BC60CB8690505440F48B12F417363540
Reach Petrolpump,21.0738891,80.7555966,,"3QF4+H65, Uraidabri",0101000020E6100000017ED7B15B305440E7076465EA123540
BPCL Charging Station,21.1135429,81.1024266,,"4472+CX7, Manki, Kota",0101000020E6100000644F4C288E4654406831C225111D3540
BPCL Charging Station,21.0968836,81.0258029,,"32WG+Q83, New Civil Line, Rajnandgaon",0101000020E610000016E934C1A6415440CD84155DCD183540
BPCL Charging Station,21.551467,81.3224643,,"H82C+HXP, BILASPUR TRY - Village - Deokar,Durg to Saja Ro, Bilaspur",0101000020E610000029A84D41A3545440BFD2F9F02C8D3540
BPCL Charging Station,21.202778,81.349168,,"683X+4M7, Sector 6, Bhilai",0101000020E6100000D333BDC45856544029594E42E9333540
BPCL Charging Station,21.0941645,81.042778,,"32VV+M39, Kailash Nagar, Rajnandgaon",0101000020E610000040BFEFDFBC425440B7F1272A1B183540
BPCL Charging Station,21.0769374,80.6871122,,"3MGP+RR3, Chichola, Kota",0101000020E6100000B0EB72A5F92B5440DAD6602BB2133540
Ather Grid Charging Station,21.2062163,81.3286881,,"Scan Centre, Commercial Complex, next to Bhilai, Nehru Nagar East, Nehru Nagar, raipur",0101000020E61000006605D03909555440F2666897CA343540
Ather Grid Charging Station,21.1987622,81.2885623,,"SH7, Guru Nanak Nagar, Durg, Chai Wala, Raipur",0101000020E6100000F25602CE7752544057AE5C14E2323540
Ather Grid Charging Station,21.2175748,81.3302221,,"689J+23H, Nehru Nagar Main Rd, Bhilai, raipur",0101000020E6100000A7FADF5B225554400A6F6AFBB2373540
Beret Petroleum,21.0740069,80.7556717,,"Chhattisgarh 491557, India",0101000020E6100000D080D5EC5C305440A82DBF1DF2123540
Tata Charging Station,21.0804122,80.8720019,,"3VJC+3Q, Nathu Naw",0101000020E610000031A30EE1CE3754400D33D9E495143540
SRI SAI EEVE,21.218116,81.334352,,"689M+6PX, Junwani Rd, Vivekanand Nagar, Kohka, Bajarang Para, Bhilai",0101000020E61000008A56EE0566555440FDBB3E73D6373540
Tata Power Charging Station,21.1104106,81.0933925,,"436V+596, Kolkata - Mumbai Hwy, Manki",0101000020E6100000444C8924FA455440BA217CDE431C3540
OKAYA Charging Station,21.1870281,80.7619952,,"Mahaveer para, in front of shani mandir, Railway Colony, Dongargarh",0101000020E610000060ED8387C4305440DAEED412E12F3540
AARGO EV SMART Chaging Station,21.2832794,80.5433886,,"7GMV+896, Nawatola",0101000020E61000003B81FAE0C622544069A1AEFF84483540
